line_name,operator_name,day_of_week,hour,avg_arrival_delay,avg_departure_delay,num_trips
S21,Transports publics fribourgeois,Sunday,10.0,-0.07013888888888889,0.5636363636363636,24
S21,Transports publics fribourgeois,Sunday,11.0,0.07430555555555556,0.7303030303030303,24
S21,Transports publics fribourgeois,Sunday,12.0,0.0486111111111111,0.6931818181818182,24
S21,Transports publics fribourgeois,Sunday,13.0,-0.21875,0.36742424242424243,24
S21,Transports publics fribourgeois,Sunday,14.0,0.052777777777777785,0.628030303030303,24
S21,Transports publics fribourgeois,Sunday,15.0,-0.14305555555555557,0.475,24
S21,Transports publics fribourgeois,Sunday,16.0,-0.27708333333333335,0.3613636363636364,24
S21,Transports publics fribourgeois,Sunday,17.0,-0.1326388888888889,0.5583333333333333,24
S21,Transports publics fribourgeois,Sunday,18.0,0.011111111111111113,0.6696969696969698,24
S21,Transports publics fribourgeois,Sunday,19.0,-0.1534722222222222,0.4795454545454545,24
S21,Transports publics fribourgeois,Sunday,20.0,0.007638888888888885,0.6530303030303031,24
S21,Transports publics fribourgeois,Sunday,21.0,0.13055555555555556,0.6674242424242425,24
S21,Transports publics fribourgeois,Sunday,22.0,0.03680555555555557,0.6537878787878788,24
S21,Transports publics fribourgeois,Sunday,23.0,-0.3263888888888889,0.23939393939393938,24
S21,Transports publics fribourgeois,Thursday,0.0,-0.2569444444444444,0.385,12
S21,Transports publics fribourgeois,Thursday,4.0,1.0916666666666668,1.425,2
S21,Transports publics fribourgeois,Thursday,5.0,-0.018939393939393936,0.5126984126984127,22
S21,Transports publics fribourgeois,Thursday,6.0,-0.07986111111111112,0.5499999999999999,24
S21,Transports publics fribourgeois,Thursday,7.0,0.45,1.2853333333333332,28
S21,Transports publics fribourgeois,Thursday,8.0,0.20763888888888885,0.7909090909090909,24
S21,Transports publics fribourgeois,Thursday,9.0,-0.10486111111111111,0.49318181818181817,24
S21,Transports publics fribourgeois,Thursday,10.0,0.04652777777777777,0.6954545454545454,24
S21,Transports publics fribourgeois,Thursday,11.0,-0.09027777777777779,0.5257575757575758,24
S21,Transports publics fribourgeois,Thursday,12.0,-0.3090277777777778,0.2840909090909091,24
S21,Transports publics fribourgeois,Thursday,13.0,0.34722222222222227,0.6787878787878788,24
S21,Transports publics fribourgeois,Thursday,14.0,-0.1222222222222222,0.3796296296296296,21
S21,Transports publics fribourgeois,Thursday,15.0,-0.10873015873015872,0.5508333333333334,21
S21,Transports publics fribourgeois,Thursday,16.0,0.06805555555555555,0.7242424242424242,24
S21,Transports publics fribourgeois,Thursday,17.0,-0.013888888888888881,0.6166666666666667,24
S21,Transports publics fribourgeois,Thursday,18.0,0.052777777777777785,0.646969696969697,24
S21,Transports publics fribourgeois,Thursday,19.0,0.13055555555555556,0.743939393939394,24
S21,Transports publics fribourgeois,Thursday,20.0,-0.1708333333333333,0.3977272727272727,24
S21,Transports publics fribourgeois,Thursday,21.0,-0.3625,0.23106060606060605,24
S21,Transports publics fribourgeois,Thursday,22.0,-0.24930555555555553,0.33409090909090905,24
S21,Transports publics fribourgeois,Thursday,23.0,-0.2263888888888889,0.38863636363636367,24
S21,Transports publics fribourgeois,Tuesday,0.0,-0.7583333333333333,-0.10166666666666666,12
S21,Transports publics fribourgeois,Tuesday,4.0,0.7916666666666667,1.2083333333333333,2
S21,Transports publics fribourgeois,Tuesday,5.0,0.32045454545454544,0.8,22
S21,Transports publics fribourgeois,Tuesday,6.0,2.185416666666667,3.0871212121212124,24
S21,Transports publics fribourgeois,Tuesday,7.0,1.5529761904761905,2.3113333333333332,28
S21,Transports publics fribourgeois,Tuesday,8.0,0.34027777777777773,1.0575757575757576,24
S21,Transports publics fribourgeois,Tuesday,9.0,0.2569444444444445,0.8166666666666668,24
S21,Transports publics fribourgeois,Tuesday,10.0,-0.40069444444444446,0.2333333333333333,24
S21,Transports publics fribourgeois,Tuesday,11.0,-0.2548611111111111,0.3575757575757576,24
S21,Transports publics fribourgeois,Tuesday,12.0,-0.07847222222222223,0.4856060606060606,24
S21,Transports publics fribourgeois,Tuesday,13.0,0.19930555555555554,0.6098484848484849,24
S21,Transports publics fribourgeois,Tuesday,14.0,-0.2984126984126984,0.28055555555555556,21
S21,Transports publics fribourgeois,Tuesday,15.0,-0.2507936507936508,0.32416666666666666,21
S21,Transports publics fribourgeois,Tuesday,16.0,-0.07291666666666667,0.5992424242424242,24
S21,Transports publics fribourgeois,Tuesday,17.0,-0.018055555555555543,0.6196969696969696,24
S21,Transports publics fribourgeois,Tuesday,18.0,-0.009722222222222238,0.568939393939394,24
S21,Transports publics fribourgeois,Tuesday,19.0,-0.16805555555555554,0.3333333333333333,24
S21,Transports publics fribourgeois,Tuesday,20.0,-0.37013888888888885,0.24696969696969698,24
S21,Transports publics fribourgeois,Tuesday,21.0,-0.4479166666666667,0.1946969696969697,24
S21,Transports publics fribourgeois,Tuesday,22.0,-0.275,0.2962121212121212,24
S21,Transports publics fribourgeois,Tuesday,23.0,-0.21666666666666667,0.2946969696969697,24
S21,Transports publics fribourgeois,Wednesday,0.0,-0.2513888888888889,0.42666666666666664,12
S21,Transports publics fribourgeois,Wednesday,4.0,0.05,0.30833333333333335,2
S21,Transports publics fribourgeois,Wednesday,5.0,1.9628787878787881,2.615079365079365,22
S21,Transports publics fribourgeois,Wednesday,6.0,1.6312499999999999,2.256818181818182,24
S21,Transports publics fribourgeois,Wednesday,7.0,0.7363095238095239,1.4593333333333334,28
S21,Transports publics fribourgeois,Wednesday,8.0,1.0840277777777778,1.8060606060606061,24
S21,Transports publics fribourgeois,Wednesday,9.0,0.004861111111111091,0.5393939393939394,24
S21,Transports publics fribourgeois,Wednesday,10.0,-0.4479166666666667,0.18863636363636366,24
S21,Transports publics fribourgeois,Wednesday,11.0,0.07430555555555556,0.7924242424242425,24
S21,Transports publics fribourgeois,Wednesday,12.0,0.4076388888888889,1.034848484848485,24
S21,Transports publics fribourgeois,Wednesday,13.0,0.016666666666666673,0.578030303030303,24
S21,Transports publics fribourgeois,Wednesday,14.0,0.03412698412698413,0.5925925925925926,21
S21,Transports publics fribourgeois,Wednesday,15.0,-0.07857142857142857,0.5716666666666667,21
S21,Transports publics fribourgeois,Wednesday,16.0,0.012499999999999997,0.6446969696969697,24
S21,Transports publics fribourgeois,Wednesday,17.0,-0.09236111111111112,0.5696969696969697,24
S21,Transports publics fribourgeois,Wednesday,18.0,-0.45625000000000004,0.2037878787878788,24
S21,Transports publics fribourgeois,Wednesday,19.0,-0.325,0.303030303030303,24
S21,Transports publics fribourgeois,Wednesday,20.0,-0.2777777777777778,0.3037878787878788,24
S21,Transports publics fribourgeois,Wednesday,21.0,-0.21944444444444444,0.3924242424242424,24
S21,Transports publics fribourgeois,Wednesday,22.0,-0.18472222222222223,0.39166666666666666,24
S21,Transports publics fribourgeois,Wednesday,23.0,-0.3756944444444445,0.22954545454545452,24
S22,Appenzeller Bahnen (ab),Friday,4.0,0.575,1.375,2
S22,Appenzeller Bahnen (ab),Friday,5.0,0.8314102564102565,1.3761437908496732,52
S22,Appenzeller Bahnen (ab),Friday,6.0,0.7397119341563786,1.3861471861471861,81
S22,Appenzeller Bahnen (ab),Friday,7.0,1.2317982456140353,1.7997685185185186,76
S22,Appenzeller Bahnen (ab),Friday,8.0,0.8037634408602151,1.5102564102564102,31
S22,Appenzeller Bahnen (ab),Friday,11.0,1.9626262626262625,2.404166666666667,33
S22,Appenzeller Bahnen (ab),Friday,12.0,1.5107456140350877,2.1187500000000004,76
S22,Appenzeller Bahnen (ab),Friday,13.0,0.7081140350877192,1.2618055555555554,76
S22,Appenzeller Bahnen (ab),Friday,14.0,0.5686274509803921,1.4976190476190478,17
S22,Appenzeller Bahnen (ab),Friday,15.0,1.2037037037037035,1.6870370370370371,9
S22,Appenzeller Bahnen (ab),Friday,16.0,0.8980676328502416,1.4452020202020204,69
S22,Appenzeller Bahnen (ab),Friday,17.0,2.0719298245614035,2.692824074074074,76
S22,Appenzeller Bahnen (ab),Friday,18.0,1.1741869918699186,1.7367088607594936,82
S22,Appenzeller Bahnen (ab),Friday,19.0,0.3734375,1.1803571428571427,32
S22,Appenzeller Bahnen (ab),Monday,4.0,1.0416666666666665,1.65,2
S22,Appenzeller Bahnen (ab),Monday,5.0,1.2075163398692812,1.73,51
S22,Appenzeller Bahnen (ab),Monday,6.0,0.5621399176954732,1.2127705627705627,81
S22,Appenzeller Bahnen (ab),Monday,7.0,0.9984649122807019,1.606712962962963,76
S22,Appenzeller Bahnen (ab),Monday,8.0,0.7043010752688171,1.3743589743589744,31
S22,Appenzeller Bahnen (ab),Monday,11.0,1.5338383838383838,2.080208333333333,33
S22,Appenzeller Bahnen (ab),Monday,12.0,0.8850877192982456,1.4944444444444445,76
S22,Appenzeller Bahnen (ab),Monday,13.0,0.749561403508772,1.4481481481481482,76
S22,Appenzeller Bahnen (ab),Monday,14.0,1.0058823529411764,1.836904761904762,17
S22,Appenzeller Bahnen (ab),Monday,15.0,2.1944444444444446,2.5907407407407406,9
S22,Appenzeller Bahnen (ab),Monday,16.0,1.2652173913043478,1.823232323232323,69
S22,Appenzeller Bahnen (ab),Monday,17.0,1.7771929824561403,2.398148148148148,76
S22,Appenzeller Bahnen (ab),Monday,18.0,1.911788617886179,2.457805907172996,82
S22,Appenzeller Bahnen (ab),Monday,19.0,0.5510416666666667,1.2750000000000001,32
S22,Appenzeller Bahnen (ab),Thursday,4.0,0.7166666666666667,1.1333333333333333,2
S22,Appenzeller Bahnen (ab),Thursday,5.0,0.8974358974358974,1.4506535947712418,52
S22,Appenzeller Bahnen (ab),Thursday,6.0,0.5746913580246913,1.1722943722943724,81
S22,Appenzeller Bahnen (ab),Thursday,7.0,1.0982456140350878,1.6724537037037037,76
S22,Appenzeller Bahnen (ab),Thursday,8.0,0.3204301075268817,1.0673076923076923,31
S22,Appenzeller Bahnen (ab),Thursday,11.0,1.4848484848484849,1.9807291666666667,33
S22,Appenzeller Bahnen (ab),Thursday,12.0,0.8809210526315789,1.4567129629629632,76
S22,Appenzeller Bahnen (ab),Thursday,13.0,0.5826754385964912,1.199074074074074,76
S22,Appenzeller Bahnen (ab),Thursday,14.0,0.6764705882352942,1.617857142857143,17
S22,Appenzeller Bahnen (ab),Thursday,15.0,1.2277777777777779,1.7444444444444445,9
S22,Appenzeller Bahnen (ab),Thursday,16.0,1.0879227053140097,1.6785353535353535,69
S22,Appenzeller Bahnen (ab),Thursday,17.0,1.8201754385964914,2.4571759259259256,76
S22,Appenzeller Bahnen (ab),Thursday,18.0,1.751829268292683,2.3531645569620254,82
S22,Appenzeller Bahnen (ab),Thursday,19.0,0.5619791666666667,1.1976190476190476,32
S22,Appenzeller Bahnen (ab),Tuesday,4.0,1.0416666666666667,1.9666666666666668,2
S22,Appenzeller Bahnen (ab),Tuesday,5.0,1.814423076923077,2.3330065359477126,52
S22,Appenzeller Bahnen (ab),Tuesday,6.0,0.5125514403292181,1.1538961038961038,81
S22,Appenzeller Bahnen (ab),Tuesday,7.0,1.2822368421052632,1.870601851851852,76
S22,Appenzeller Bahnen (ab),Tuesday,8.0,0.6134408602150537,1.3397435897435899,31
S22,Appenzeller Bahnen (ab),Tuesday,11.0,0.9045454545454544,1.3916666666666666,33
S22,Appenzeller Bahnen (ab),Tuesday,12.0,1.037280701754386,1.629398148148148,76
S22,Appenzeller Bahnen (ab),Tuesday,13.0,0.6456140350877193,1.2606481481481482,76
S22,Appenzeller Bahnen (ab),Tuesday,14.0,0.29901960784313725,1.2476190476190478,17
S22,Appenzeller Bahnen (ab),Tuesday,15.0,0.6333333333333333,1.0722222222222222,9
S22,Appenzeller Bahnen (ab),Tuesday,16.0,1.1147342995169083,1.7270202020202021,69
S22,Appenzeller Bahnen (ab),Tuesday,17.0,1.0686403508771931,1.6398148148148148,76
S22,Appenzeller Bahnen (ab),Tuesday,18.0,0.7449186991869919,1.3436708860759494,82
S22,Appenzeller Bahnen (ab),Tuesday,19.0,0.19427083333333334,0.868452380952381,32
S22,Appenzeller Bahnen (ab),Wednesday,4.0,0.8833333333333333,1.7000000000000002,2
S22,Appenzeller Bahnen (ab),Wednesday,5.0,1.316025641025641,1.8421568627450982,52
S22,Appenzeller Bahnen (ab),Wednesday,6.0,0.6619341563786009,1.2528138528138528,81
S22,Appenzeller Bahnen (ab),Wednesday,7.0,1.3942982456140351,2.0032407407407407,76
S22,Appenzeller Bahnen (ab),Wednesday,8.0,0.4241935483870968,1.1352564102564102,31
S22,Appenzeller Bahnen (ab),Wednesday,11.0,1.0469696969696969,1.6578125,33
S22,Appenzeller Bahnen (ab),Wednesday,12.0,1.7570175438596491,2.3743055555555554,76
S22,Appenzeller Bahnen (ab),Wednesday,13.0,0.925219298245614,1.4594907407407407,76
S22,Appenzeller Bahnen (ab),Wednesday,14.0,0.7735294117647059,1.7511904761904762,17
S22,Appenzeller Bahnen (ab),Wednesday,15.0,0.65,1.1,9
S22,Appenzeller Bahnen (ab),Wednesday,16.0,0.9321256038647342,1.5272727272727273,69
S22,Appenzeller Bahnen (ab),Wednesday,17.0,1.2949561403508774,1.8962962962962964,76
S22,Appenzeller Bahnen (ab),Wednesday,18.0,1.6063008130081302,2.1664556962025316,82
S22,Appenzeller Bahnen (ab),Wednesday,19.0,0.5869791666666666,1.236904761904762,32
S22,BLS AG (bls),Monday,7.0,-0.4916666666666667,0.25,6
S22,BLS AG (bls),Monday,17.0,-0.022222222222222254,0.8166666666666667,6
S22,BLS AG (bls),Thursday,7.0,0.5666666666666667,1.3199999999999998,6
S22,BLS AG (bls),Thursday,17.0,0.2611111111111111,0.6966666666666667,6
S22,BLS AG (bls),Tuesday,7.0,0.7083333333333334,1.0699999999999998,6
S22,BLS AG (bls),Tuesday,17.0,0.22777777777777777,0.8800000000000001,6
S22,BLS AG (bls),Wednesday,7.0,0.43333333333333335,1.08,6
S22,BLS AG (bls),Wednesday,17.0,0.7722222222222221,1.2133333333333334,6
S22,Schweizerische Bundesbahnen SBB,Friday,5.0,0.0,0.5,6
S22,Schweizerische Bundesbahnen SBB,Friday,6.0,0.11666666666666665,0.65,12
S22,Schweizerische Bundesbahnen SBB,Friday,7.0,0.0,0.5,12
S22,Schweizerische Bundesbahnen SBB,Friday,8.0,0.0,0.5,12
S22,Schweizerische Bundesbahnen SBB,Friday,9.0,0.0,0.5,12
S22,Schweizerische Bundesbahnen SBB,Friday,10.0,0.0,0.5,12
S22,Schweizerische Bundesbahnen SBB,Friday,11.0,0.04861111111111111,0.5604166666666667,12
S22,Schweizerische Bundesbahnen SBB,Friday,12.0,0.0,0.5,12
S22,Schweizerische Bundesbahnen SBB,Friday,13.0,0.0,0.5,12
S22,Schweizerische Bundesbahnen SBB,Friday,14.0,0.0,0.5,12
S22,Schweizerische Bundesbahnen SBB,Friday,15.0,0.04305555555555556,0.5520833333333334,12
S22,Schweizerische Bundesbahnen SBB,Friday,16.0,0.0,0.5,12
S22,Schweizerische Bundesbahnen SBB,Friday,17.0,0.0,0.5,12
S22,Schweizerische Bundesbahnen SBB,Friday,18.0,0.0,0.5,12
S22,Schweizerische Bundesbahnen SBB,Friday,19.0,0.0,0.5,12
S22,Schweizerische Bundesbahnen SBB,Monday,5.0,0.0,0.5,6
S22,Schweizerische Bundesbahnen SBB,Monday,6.0,0.0,0.5,12
S22,Schweizerische Bundesbahnen SBB,Monday,7.0,0.0,0.5,12
S22,Schweizerische Bundesbahnen SBB,Monday,8.0,0.0,0.5,12
S22,Schweizerische Bundesbahnen SBB,Monday,9.0,0.0,0.5,12
S22,Schweizerische Bundesbahnen SBB,Monday,10.0,0.0,0.5,12
S22,Schweizerische Bundesbahnen SBB,Monday,11.0,0.0,0.5,12
S22,Schweizerische Bundesbahnen SBB,Monday,12.0,0.1125,0.64375,12
S22,Schweizerische Bundesbahnen SBB,Monday,13.0,0.0,0.5,12
S22,Schweizerische Bundesbahnen SBB,Monday,14.0,0.35833333333333334,0.8583333333333333,12
S22,Schweizerische Bundesbahnen SBB,Monday,15.0,0.1708333333333333,0.6666666666666666,12
S22,Schweizerische Bundesbahnen SBB,Monday,16.0,0.0,0.5,12
S22,Schweizerische Bundesbahnen SBB,Monday,17.0,0.0,0.5,12
S22,Schweizerische Bundesbahnen SBB,Monday,18.0,0.3875,0.8875,12
S22,Schweizerische Bundesbahnen SBB,Monday,19.0,0.0,0.5,12
S22,Schweizerische Bundesbahnen SBB,Sunday,5.0,0.0,0.5,6
S22,Schweizerische Bundesbahnen SBB,Sunday,6.0,0.0,0.5,12
S22,Schweizerische Bundesbahnen SBB,Sunday,7.0,0.0,0.5,12
S22,Schweizerische Bundesbahnen SBB,Sunday,8.0,0.49166666666666664,0.9916666666666667,12
S22,Schweizerische Bundesbahnen SBB,Sunday,9.0,0.0,0.5,12
S22,Schweizerische Bundesbahnen SBB,Sunday,10.0,0.0,0.5,12
S22,Schweizerische Bundesbahnen SBB,Sunday,11.0,0.0,0.5,12
S22,Schweizerische Bundesbahnen SBB,Sunday,12.0,0.0,0.5,12
S22,Schweizerische Bundesbahnen SBB,Sunday,13.0,0.0,0.5,12
S22,Schweizerische Bundesbahnen SBB,Sunday,14.0,0.0,0.5,12
S22,Schweizerische Bundesbahnen SBB,Sunday,15.0,0.0,0.5,12
S22,Schweizerische Bundesbahnen SBB,Sunday,16.0,0.0,0.5,12
S22,Schweizerische Bundesbahnen SBB,Sunday,17.0,0.044444444444444446,0.5541666666666667,12
S22,Schweizerische Bundesbahnen SBB,Sunday,18.0,0.0,0.5,12
S22,Schweizerische Bundesbahnen SBB,Sunday,19.0,0.0,0.5,12
S22,Schweizerische Bundesbahnen SBB,Thursday,5.0,0.0,0.5,6
S22,Schweizerische Bundesbahnen SBB,Thursday,6.0,0.0,0.5,12
S22,Schweizerische Bundesbahnen SBB,Thursday,7.0,0.0,0.5,12
S22,Schweizerische Bundesbahnen SBB,Thursday,8.0,0.0,0.5,12
S22,Schweizerische Bundesbahnen SBB,Thursday,9.0,0.0,0.5,12
S22,Schweizerische Bundesbahnen SBB,Thursday,10.0,0.0,0.5,12
S22,Schweizerische Bundesbahnen SBB,Thursday,11.0,0.0,0.5,12
S22,Schweizerische Bundesbahnen SBB,Thursday,12.0,0.0,0.5,12
S22,Schweizerische Bundesbahnen SBB,Thursday,13.0,0.0,0.5,12
S22,Schweizerische Bundesbahnen SBB,Thursday,14.0,0.0,0.5,12
S22,Schweizerische Bundesbahnen SBB,Thursday,15.0,0.0,0.5,12
S22,Schweizerische Bundesbahnen SBB,Thursday,16.0,0.0,0.5,12
S22,Schweizerische Bundesbahnen SBB,Thursday,17.0,0.0,0.5,12
S22,Schweizerische Bundesbahnen SBB,Thursday,18.0,0.0,0.5,12
S22,Schweizerische Bundesbahnen SBB,Thursday,19.0,0.0,0.5,12
S22,Schweizerische Bundesbahnen SBB,Tuesday,5.0,0.0,0.5,6
S22,Schweizerische Bundesbahnen SBB,Tuesday,6.0,0.0,0.5,12
S22,Schweizerische Bundesbahnen SBB,Tuesday,7.0,0.0,0.5,12
S22,Schweizerische Bundesbahnen SBB,Tuesday,8.0,0.0,0.5,12
S22,Schweizerische Bundesbahnen SBB,Tuesday,9.0,0.225,0.725,12
S22,Schweizerische Bundesbahnen SBB,Tuesday,10.0,0.0,0.5,12
S22,Schweizerische Bundesbahnen SBB,Tuesday,11.0,0.0,0.5,12
S22,Schweizerische Bundesbahnen SBB,Tuesday,12.0,0.09999999999999999,0.625,12
S22,Schweizerische Bundesbahnen SBB,Tuesday,13.0,0.0,0.5,12
S22,Schweizerische Bundesbahnen SBB,Tuesday,14.0,0.15833333333333333,0.6458333333333334,12
S22,Schweizerische Bundesbahnen SBB,Tuesday,15.0,0.0,0.5,12
S22,Schweizerische Bundesbahnen SBB,Tuesday,16.0,0.0,0.5,12
S22,Schweizerische Bundesbahnen SBB,Tuesday,17.0,5.3805555555555555,5.891666666666667,12
S22,Schweizerische Bundesbahnen SBB,Tuesday,18.0,0.8458333333333333,1.3458333333333332,12
S22,Schweizerische Bundesbahnen SBB,Tuesday,19.0,0.0,0.5,12
S22,Schweizerische Bundesbahnen SBB,Wednesday,5.0,0.0,0.5,6
S22,Schweizerische Bundesbahnen SBB,Wednesday,6.0,0.0,0.5,12
S22,Schweizerische Bundesbahnen SBB,Wednesday,7.0,0.0,0.5,12
S22,Schweizerische Bundesbahnen SBB,Wednesday,8.0,0.0,0.5,12
S22,Schweizerische Bundesbahnen SBB,Wednesday,9.0,0.0,0.5,12
S22,Schweizerische Bundesbahnen SBB,Wednesday,10.0,0.0,0.5,12
S22,Schweizerische Bundesbahnen SBB,Wednesday,11.0,0.0,0.5,12
S22,Schweizerische Bundesbahnen SBB,Wednesday,12.0,0.09583333333333333,0.61875,12
S22,Schweizerische Bundesbahnen SBB,Wednesday,13.0,0.48333333333333334,0.9833333333333334,12
S22,Schweizerische Bundesbahnen SBB,Wednesday,14.0,0.0,0.5,12
S22,Schweizerische Bundesbahnen SBB,Wednesday,15.0,0.0,0.5,12
S22,Schweizerische Bundesbahnen SBB,Wednesday,16.0,0.0,0.5,12
S22,Schweizerische Bundesbahnen SBB,Wednesday,17.0,0.0,0.5,12
S22,Schweizerische Bundesbahnen SBB,Wednesday,18.0,0.0,0.5,12
S22,Schweizerische Bundesbahnen SBB,Wednesday,19.0,0.0,0.5,12
S23,Appenzeller Bahnen (ab),Friday,0.0,-0.3145833333333333,0.65,8
S23,Appenzeller Bahnen (ab),Friday,5.0,0.6333333333333333,1.2510416666666666,17
S23,Appenzeller Bahnen (ab),Friday,6.0,1.0604651162790697,1.8966666666666665,43
S23,Appenzeller Bahnen (ab),Friday,7.0,1.5266025641025642,2.4340277777777777,52
S23,Appenzeller Bahnen (ab),Friday,8.0,1.314423076923077,2.0836805555555555,52
S23,Appenzeller Bahnen (ab),Friday,9.0,0.9096153846153846,1.79375,52
S23,Appenzeller Bahnen (ab),Friday,10.0,1.7474358974358977,2.517708333333333,52
S23,Appenzeller Bahnen (ab),Friday,11.0,2.114423076923077,3.271875,52
S23,Appenzeller Bahnen (ab),Friday,12.0,1.4330128205128205,2.0944444444444446,52
S23,Appenzeller Bahnen (ab),Friday,13.0,0.41987179487179493,1.1354166666666667,52
S23,Appenzeller Bahnen (ab),Friday,14.0,0.6384615384615385,1.4052083333333334,52
S23,Appenzeller Bahnen (ab),Friday,15.0,0.2570512820512821,1.0833333333333333,52
S23,Appenzeller Bahnen (ab),Friday,16.0,0.6041666666666667,1.4916666666666665,52
S23,Appenzeller Bahnen (ab),Friday,17.0,0.6692307692307692,1.4847222222222223,52
S23,Appenzeller Bahnen (ab),Friday,18.0,0.45096153846153847,1.2559027777777778,52
S23,Appenzeller Bahnen (ab),Friday,19.0,0.5532407407407408,1.390625,36
S23,Appenzeller Bahnen (ab),Friday,20.0,-0.12011494252873561,0.8413333333333333,29
S23,Appenzeller Bahnen (ab),Friday,21.0,-0.06578947368421051,0.9916666666666667,19
S23,Appenzeller Bahnen (ab),Friday,22.0,0.11203703703703703,1.003125,18
S23,Appenzeller Bahnen (ab),Friday,23.0,0.5083333333333333,1.340625,18
S23,Appenzeller Bahnen (ab),Monday,0.0,0.025000000000000022,0.930952380952381,8
S23,Appenzeller Bahnen (ab),Monday,5.0,0.4872549019607843,1.2114583333333333,17
S23,Appenzeller Bahnen (ab),Monday,6.0,0.9786821705426357,1.8720833333333335,43
S23,Appenzeller Bahnen (ab),Monday,7.0,1.4740384615384616,2.370833333333333,52
S23,Appenzeller Bahnen (ab),Monday,8.0,1.3509615384615385,2.1444444444444444,52
S23,Appenzeller Bahnen (ab),Monday,9.0,1.780128205128205,2.7624999999999997,52
S23,Appenzeller Bahnen (ab),Monday,10.0,2.11474358974359,2.974305555555555,52
S23,Appenzeller Bahnen (ab),Monday,11.0,1.4022435897435899,2.1753472222222223,52
S23,Appenzeller Bahnen (ab),Monday,12.0,0.7201923076923078,1.4194444444444445,52
S23,Appenzeller Bahnen (ab),Monday,13.0,0.8419871794871795,1.8024305555555555,52
S23,Appenzeller Bahnen (ab),Monday,14.0,1.9,2.728819444444444,52
S23,Appenzeller Bahnen (ab),Monday,15.0,1.2599358974358974,1.9666666666666668,52
S23,Appenzeller Bahnen (ab),Monday,16.0,1.0198717948717948,1.842013888888889,52
S23,Appenzeller Bahnen (ab),Monday,17.0,1.0423076923076924,1.7680555555555557,52
S23,Appenzeller Bahnen (ab),Monday,18.0,1.0612179487179487,1.8687500000000001,52
S23,Appenzeller Bahnen (ab),Monday,19.0,0.21435185185185185,1.0677083333333333,36
S23,Appenzeller Bahnen (ab),Monday,20.0,0.07298850574712643,0.9773333333333334,29
S23,Appenzeller Bahnen (ab),Monday,21.0,-0.14736842105263157,0.871875,19
S23,Appenzeller Bahnen (ab),Monday,22.0,-0.08888888888888886,0.790625,18
S23,Appenzeller Bahnen (ab),Monday,23.0,0.6527777777777778,1.4625,18
S23,Appenzeller Bahnen (ab),Saturday,0.0,0.2270833333333333,1.119047619047619,8
S23,Appenzeller Bahnen (ab),Saturday,5.0,0.2533333333333333,0.8583333333333334,10
S23,Appenzeller Bahnen (ab),Saturday,6.0,1.3807692307692307,2.115972222222222,26
S23,Appenzeller Bahnen (ab),Saturday,7.0,0.9019230769230769,1.657986111111111,52
S23,Appenzeller Bahnen (ab),Saturday,8.0,0.7919871794871794,1.628125,52
S23,Appenzeller Bahnen (ab),Saturday,9.0,1.4551282051282053,2.2850694444444444,52
S23,Appenzeller Bahnen (ab),Saturday,10.0,3.9112179487179484,4.979166666666667,52
S23,Appenzeller Bahnen (ab),Saturday,11.0,2.519871794871795,3.3690972222222224,52
S23,Appenzeller Bahnen (ab),Saturday,12.0,1.119871794871795,1.879513888888889,52
S23,Appenzeller Bahnen (ab),Saturday,13.0,0.7692307692307693,1.5454861111111111,52
S23,Appenzeller Bahnen (ab),Saturday,14.0,1.0525641025641026,1.859375,52
S23,Appenzeller Bahnen (ab),Saturday,15.0,1.799679487179487,2.739236111111111,52
S23,Appenzeller Bahnen (ab),Saturday,16.0,1.6548076923076922,2.3715277777777777,52
S23,Appenzeller Bahnen (ab),Saturday,17.0,0.9567307692307693,1.7194444444444443,52
S23,Appenzeller Bahnen (ab),Saturday,18.0,0.5842948717948718,1.4159722222222222,52
S23,Appenzeller Bahnen (ab),Saturday,19.0,0.736574074074074,1.540625,36
S23,Appenzeller Bahnen (ab),Saturday,20.0,0.7545977011494253,1.626,29
S23,Appenzeller Bahnen (ab),Saturday,21.0,0.3236842105263158,1.28125,19
S23,Appenzeller Bahnen (ab),Saturday,22.0,0.48888888888888893,1.3427083333333334,18
S23,Appenzeller Bahnen (ab),Saturday,23.0,0.04259259259259259,0.8729166666666667,18
S23,Appenzeller Bahnen (ab),Sunday,0.0,0.6625,1.5166666666666668,8
S23,Appenzeller Bahnen (ab),Sunday,5.0,0.3095238095238096,0.8785714285714287,7
S23,Appenzeller Bahnen (ab),Sunday,6.0,0.8580246913580247,1.6033333333333335,27
S23,Appenzeller Bahnen (ab),Sunday,7.0,0.2935897435897436,1.1336805555555556,52
S23,Appenzeller Bahnen (ab),Sunday,8.0,0.4724358974358974,1.1861111111111111,52
S23,Appenzeller Bahnen (ab),Sunday,9.0,1.0823717948717948,1.9527777777777777,52
S23,Appenzeller Bahnen (ab),Sunday,10.0,1.832051282051282,2.635763888888889,52
S23,Appenzeller Bahnen (ab),Sunday,11.0,1.9705128205128206,2.7572916666666667,52
S23,Appenzeller Bahnen (ab),Sunday,12.0,0.9400641025641026,1.6604166666666667,52
S23,Appenzeller Bahnen (ab),Sunday,13.0,0.41346153846153844,1.215277777777778,52
S23,Appenzeller Bahnen (ab),Sunday,14.0,1.2282051282051283,2.1065972222222222,52
S23,Appenzeller Bahnen (ab),Sunday,15.0,2.092628205128205,2.9315972222222224,52
